date.gs,reg_02.gs,마스크,스타킹,스테디셀러,일회용품,"계절성(여름,겨울)",00~19,20~39,40~59,60~99,F,M,temp_max,wind_max,temp_min,temp_avg,rhumid_avg,wa_avg,rain_sum
2018-09-28,4분위수,126.0,492.0,24852.0,962.0,14992.0,959,28028,11096,1341,23433,17991,22.1,3.2,14.6,18.0,61.0,1.5,0.0
2018-09-29,1분위수,28.0,119.0,7845.0,308.0,7308.0,582,9559,5103,364,9069,6539,26.4,2.9,14.5,20.0,63.5,1.2,0.0
2018-09-29,2분위수,42.0,168.0,12369.0,540.0,10549.0,813,15441,6587,827,14489,9179,26.0,3.3,14.9,19.9,64.7,1.6,0.0
2018-09-29,3분위수,42.0,259.0,11368.0,414.0,9758.0,595,13916,6727,603,13155,8686,25.9,2.8,13.0,18.9,66.4,1.0,0.0
2018-09-29,4분위수,112.0,471.0,25704.0,1187.0,22538.0,1585,33590,13365,1486,29209,20817,26.5,2.9,14.8,20.1,58.5,1.3,0.0
2018-09-30,1분위수,21.0,119.0,8619.0,217.0,5817.0,490,9583,4328,392,8564,6229,22.1,5.0,14.8,18.1,58.8,2.0,0.0
2018-09-30,2분위수,56.0,245.0,11174.0,456.0,8435.0,763,13657,5146,800,11988,8378,22.3,4.5,14.3,17.8,58.0,2.0,0.0
2018-09-30,3분위수,63.0,133.0,11455.0,294.0,7832.0,532,12721,5774,750,11561,8216,21.9,4.3,12.9,17.1,58.8,1.6,0.0
2018-09-30,4분위수,168.0,379.0,26417.0,836.0,18185.0,1078,31399,11881,1648,26362,19644,22.1,4.6,14.6,17.9,55.0,2.1,0.0
2018-10-01,1분위수,56.0,154.0,6745.0,169.0,5135.0,385,7589,3990,323,6982,5305,19.9,5.6,13.8,16.0,57.8,2.6,0.0
2018-10-01,2분위수,49.0,246.0,10373.0,463.0,5706.0,448,11451,4672,301,10476,6396,20.2,4.7,13.0,15.6,56.3,2.1,0.0
2018-10-01,3분위수,49.0,147.0,9347.0,288.0,6212.0,637,10460,4687,343,9951,6176,19.8,4.6,11.7,15.3,57.6,1.9,0.0
2018-10-01,4분위수,175.0,519.0,21413.0,1004.0,12534.0,1051,24297,9324,1106,20337,15441,20.1,4.9,13.5,15.9,55.5,2.4,0.0
2018-10-02,1분위수,35.0,133.0,8883.0,217.0,5825.0,372,9428,5034,259,8464,6629,21.6,3.9,11.0,16.2,65.5,1.5,0.0
2018-10-02,2분위수,77.0,238.0,11405.0,556.0,8082.0,707,13028,6147,490,12690,7682,21.8,3.0,10.6,16.0,65.0,1.2,0.0
2018-10-02,3분위수,56.0,196.0,10608.0,385.0,6658.0,645,12186,4497,575,10765,7138,21.2,2.9,9.0,15.1,66.0,1.1,0.0
2018-10-02,4분위수,147.0,646.0,23737.0,919.0,15389.0,1086,27378,11315,1059,24419,16419,21.5,3.1,11.0,16.1,61.0,1.4,0.0
2018-10-03,1분위수,84.0,70.0,7858.0,224.0,5933.0,441,8480,4786,462,7981,6188,23.9,3.5,11.8,17.5,64.5,1.2,0.0
2018-10-03,2분위수,42.0,189.0,11228.0,570.0,7874.0,821,13258,5516,308,11757,8146,23.9,3.0,11.6,17.4,65.7,1.2,0.0
2018-10-03,3분위수,70.0,140.0,11217.0,336.0,8074.0,490,13154,5675,518,11789,8048,23.5,2.7,10.0,16.2,66.8,0.9,0.0
2018-10-03,4분위수,126.0,371.0,24525.0,884.0,18744.0,1071,30075,12094,1459,25361,19338,23.9,2.8,12.0,17.5,60.5,1.2,0.0
2018-10-04,1분위수,28.0,140.0,7655.0,224.0,5317.0,392,8362,4329,295,7592,5786,25.1,3.5,13.4,19.4,62.5,1.6,0.0
2018-10-04,2분위수,98.0,154.0,10029.0,638.0,7381.0,532,11894,5531,350,11220,7087,24.7,4.2,13.4,19.1,63.3,2.1,0.0
2018-10-04,3분위수,42.0,84.0,9694.0,329.0,6745.0,616,10946,4862,498,10372,6550,24.8,3.4,11.8,18.4,65.0,1.5,0.0
2018-10-04,4분위수,147.0,596.0,21580.0,899.0,15100.0,1065,25867,10206,1247,22273,16112,25.1,3.0,13.4,19.4,60.0,1.5,0.0
2018-10-05,1분위수,0.0,91.0,9304.0,259.0,4414.0,484,8927,5208,476,8324,6771,19.6,4.0,15.6,17.2,86.8,2.1,38.2
2018-10-05,2분위수,28.0,253.0,11159.0,483.0,6404.0,841,13015,5315,575,12211,7535,19.0,4.4,15.2,16.7,84.0,2.4,30.8
2018-10-05,3분위수,35.0,126.0,11411.0,294.0,5465.0,645,12084,5094,560,10914,7469,18.8,3.9,14.8,16.7,87.6,1.9,35.6
2018-10-05,4분위수,147.0,563.0,28075.0,792.0,14181.0,1305,31742,13300,1158,26329,21176,19.3,3.2,15.7,17.1,86.0,1.7,34.9
2018-10-06,1분위수,42.0,168.0,8458.0,301.0,5805.0,301,9690,4496,434,8342,6579,22.2,5.9,16.2,18.3,86.5,2.4,62.4
2018-10-06,2분위수,42.0,273.0,12549.0,498.0,7424.0,673,13946,5915,406,12584,8356,22.0,6.1,15.9,18.0,83.7,2.7,70.8
2018-10-06,3분위수,49.0,231.0,13998.0,357.0,9097.0,665,16111,6436,681,14471,9422,21.7,5.6,15.1,17.8,86.6,2.3,64.5
2018-10-06,4분위수,140.0,469.0,29402.0,963.0,19831.0,1276,35050,14039,1325,31199,20491,22.3,5.2,15.9,18.2,84.5,2.2,67.2
2018-10-07,1분위수,35.0,161.0,7481.0,182.0,5883.0,427,9189,3867,266,7968,5781,21.8,3.7,13.4,17.2,57.8,1.6,0.0
2018-10-07,2분위수,35.0,175.0,12023.0,420.0,7700.0,897,13486,5557,434,11652,8722,22.0,3.6,12.5,16.8,60.0,1.4,0.0
2018-10-07,3분위수,77.0,189.0,11797.0,266.0,7615.0,560,13236,5573,575,12249,7695,21.5,3.4,10.9,16.1,59.8,1.2,0.0
2018-10-07,4분위수,91.0,449.0,26160.0,962.0,17434.0,1143,31415,11114,1431,26082,19021,21.8,3.7,13.1,17.2,55.5,1.6,0.0
2018-10-08,1분위수,56.0,217.0,8220.0,252.0,4788.0,364,8542,4452,182,7019,6521,21.0,2.9,9.8,15.0,54.0,1.1,0.0
2018-10-08,2분위수,84.0,315.0,10977.0,646.0,7480.0,518,12223,6313,448,12138,7364,20.7,3.1,9.6,14.8,56.7,1.1,0.0
2018-10-08,3분위수,91.0,175.0,11045.0,273.0,7001.0,490,12426,5116,553,11445,7140,20.5,2.7,8.1,13.6,55.6,0.9,0.0
2018-10-08,4분위수,189.0,555.0,23727.0,850.0,15010.0,1001,27514,10561,1255,22958,17373,21.0,2.9,10.1,15.0,46.5,1.2,0.0
2018-10-09,1분위수,42.0,140.0,7323.0,288.0,4523.0,399,7747,3792,392,7030,5300,19.7,3.3,11.0,15.6,60.0,1.2,0.0
2018-10-09,2분위수,70.0,280.0,10516.0,407.0,6722.0,455,11740,5240,567,10482,7520,19.3,3.8,10.8,15.5,59.3,1.6,0.0
2018-10-09,3분위수,35.0,154.0,11755.0,308.0,9384.0,525,12491,8207,448,14072,7599,19.1,3.1,9.4,14.7,62.4,1.1,0.0
2018-10-09,4분위수,161.0,414.0,24120.0,787.0,15749.0,1108,27678,11373,1107,23333,17933,19.6,3.1,10.9,15.7,54.5,1.3,0.0
2018-10-10,1분위수,21.0,133.0,7367.0,232.0,4142.0,518,7402,3912,182,6802,5212,17.0,4.6,9.2,12.6,63.5,2.3,7.8
2018-10-10,2분위수,119.0,372.0,10421.0,513.0,5422.0,567,11945,4146,357,10181,6834,17.0,4.4,8.6,12.4,60.7,2.1,6.8
2018-10-10,3분위수,77.0,280.0,10333.0,336.0,4717.0,518,10731,4164,491,9457,6447,16.8,4.2,7.6,12.0,62.0,2.0,8.1
2018-10-10,4분위수,126.0,823.0,21818.0,767.0,11445.0,966,23665,9872,756,21121,14138,17.3,4.5,9.2,12.7,59.5,2.4,6.0
2018-10-11,1분위수,49.0,196.0,8279.0,224.0,4025.0,406,8662,3411,294,7383,5390,14.8,5.0,7.4,10.8,51.5,2.1,0.0
2018-10-11,2분위수,112.0,365.0,10958.0,477.0,5508.0,708,11720,4458,534,11239,6181,15.3,5.0,6.5,10.2,53.3,2.0,0.0
2018-10-11,3분위수,56.0,224.0,10673.0,309.0,5250.0,568,11104,4476,364,10208,6304,15.0,4.7,5.5,9.7,52.4,1.7,0.0
2018-10-11,4분위수,175.0,746.0,24669.0,639.0,11199.0,784,25486,10078,1094,21966,15476,14.8,5.0,7.0,10.6,48.5,2.2,0.0
2018-10-12,1분위수,42.0,175.0,8493.0,379.0,4254.0,315,8682,3912,434,7446,5897,17.2,2.9,6.2,11.5,59.8,1.2,0.0
2018-10-12,2분위수,56.0,385.0,11855.0,541.0,7055.0,791,12510,6185,413,11695,8204,16.8,3.0,5.7,11.0,61.7,1.2,0.0
2018-10-12,3분위수,35.0,253.0,10480.0,301.0,6542.0,721,11536,5032,322,10630,6981,16.6,2.6,4.2,10.0,62.4,0.9,0.0
2018-10-12,4분위수,203.0,781.0,24745.0,970.0,14478.0,1002,27861,11123,1198,24173,17011,16.9,2.8,6.2,11.2,54.5,1.2,0.0
2018-10-13,1분위수,42.0,147.0,8747.0,359.0,6155.0,224,10008,4749,469,8720,6730,19.2,2.9,6.9,12.6,61.2,1.0,0.0
2018-10-13,2분위수,28.0,470.0,11933.0,407.0,8786.0,546,15049,5742,287,13331,8293,19.0,3.1,7.0,12.4,64.3,1.2,0.0
2018-10-13,3분위수,84.0,225.0,12383.0,350.0,7815.0,659,14005,5702,491,12827,8030,18.5,2.3,5.5,11.2,65.2,0.9,0.0
2018-10-13,4분위수,210.0,760.0,26348.0,871.0,17042.0,1128,30891,12225,1177,27087,18334,19.0,2.6,7.2,12.6,57.5,1.2,0.0
2018-10-14,1분위수,56.0,119.0,8213.0,231.0,5536.0,527,9143,4086,399,8691,5464,19.7,3.3,7.6,13.6,64.8,1.2,0.0
2018-10-14,2분위수,70.0,182.0,11620.0,385.0,7188.0,462,13559,4905,519,11935,7510,19.5,2.9,7.8,13.3,64.7,1.2,0.0
2018-10-14,3분위수,98.0,105.0,12536.0,252.0,7440.0,553,13419,5933,526,12174,8257,19.0,2.9,6.1,12.5,65.0,1.0,0.0
2018-10-14,4분위수,259.0,315.0,27975.0,1019.0,15854.0,1134,32138,11472,1079,27857,17966,19.6,2.8,8.0,13.5,59.5,1.2,0.0
2018-10-15,1분위수,91.0,147.0,6847.0,330.0,4469.0,525,7416,3789,154,6961,4923,21.1,3.1,11.0,15.6,73.0,1.2,0.0
2018-10-15,2분위수,154.0,260.0,10025.0,456.0,6208.0,427,11187,4971,525,10655,6455,21.0,2.8,10.4,15.0,75.3,1.1,0.0
2018-10-15,3분위수,105.0,126.0,10006.0,245.0,5546.0,616,10780,4198,434,9764,6264,20.6,3.1,9.4,14.3,73.2,0.9,0.0
2018-10-15,4분위수,441.0,420.0,20067.0,845.0,13089.0,812,23995,8983,1072,20491,14371,21.0,2.7,11.0,15.5,68.5,1.2,0.0
2018-10-16,1분위수,105.0,133.0,7913.0,267.0,4531.0,385,8238,4095,231,7052,5897,20.5,3.1,10.8,14.8,59.5,1.2,0.0
2018-10-16,2분위수,112.0,252.0,10572.0,541.0,5121.0,603,11333,4312,350,10514,6084,20.3,2.9,10.2,14.4,63.0,1.1,0.0
2018-10-16,3분위수,98.0,161.0,9495.0,315.0,5445.0,567,10595,3932,427,9337,6184,19.9,2.6,8.9,13.5,62.0,0.8,0.0
2018-10-16,4분위수,224.0,561.0,21805.0,876.0,13415.0,889,24539,10444,1037,21485,15424,20.2,3.0,10.4,14.6,57.5,1.2,0.0
2018-10-17,1분위수,21.0,140.0,7590.0,329.0,3864.0,420,7627,3701,196,6534,5410,18.5,3.8,9.0,12.9,58.0,1.3,0.0
2018-10-17,2분위수,70.0,273.0,11759.0,511.0,5675.0,596,11013,6018,668,12355,5940,18.4,3.1,8.8,12.6,60.0,1.2,0.0
2018-10-17,3분위수,119.0,274.0,10394.0,393.0,6320.0,588,11466,5012,434,10517,6983,18.0,2.8,7.1,11.6,59.8,1.0,0.0
2018-10-17,4분위수,196.0,653.0,21557.0,998.0,12443.0,868,24654,9442,897,20811,15050,18.5,3.1,8.9,12.7,54.5,1.3,0.0
2018-10-18,1분위수,77.0,168.0,8478.0,224.0,4542.0,491,8815,3854,336,7784,5712,18.2,4.3,8.2,12.9,65.5,1.8,0.0
2018-10-18,2분위수,70.0,322.0,10512.0,575.0,6230.0,567,12084,4645,434,11001,6729,18.0,4.5,7.5,12.3,67.3,2.0,0.0
2018-10-18,3분위수,63.0,154.0,10315.0,357.0,5131.0,560,10738,4344,378,9717,6303,18.2,3.9,6.3,11.8,67.4,1.4,0.0
2018-10-18,4분위수,105.0,702.0,23663.0,835.0,12384.0,967,25352,10324,1102,21536,16209,18.5,3.7,7.8,12.7,62.0,1.4,0.0
2018-10-19,1분위수,56.0,273.0,8030.0,253.0,4337.0,364,8300,4019,273,7497,5459,19.9,3.7,8.1,13.7,58.5,1.5,0.0
2018-10-19,2분위수,56.0,364.0,10376.0,492.0,7441.0,406,12399,5518,406,11096,7633,19.5,3.4,7.7,13.0,60.7,1.4,0.0
2018-10-19,3분위수,84.0,336.0,11989.0,421.0,7016.0,742,12848,5737,519,12327,7519,19.4,3.0,6.1,12.2,60.2,1.0,0.0
2018-10-19,4분위수,154.0,880.0,23005.0,990.0,13404.0,945,26368,10132,995,22806,15634,19.6,3.0,8.1,13.4,55.0,1.3,0.0
2018-10-20,1분위수,49.0,196.0,8475.0,189.0,6051.0,399,9199,4998,364,7890,7070,20.8,3.0,7.8,13.7,58.2,1.1,0.0
2018-10-20,2분위수,84.0,365.0,12077.0,575.0,8000.0,707,13692,6170,532,13089,8012,20.5,2.6,7.7,13.3,60.7,1.0,0.0
2018-10-20,3분위수,42.0,407.0,11631.0,414.0,8046.0,644,13552,5685,659,12793,7747,20.2,2.4,5.9,12.2,60.0,0.8,0.0
2018-10-20,4분위수,182.0,801.0,25790.0,1117.0,17471.0,973,31871,11277,1240,26780,18581,20.6,2.9,8.0,13.4,54.5,1.2,0.0
2018-10-21,1분위수,35.0,161.0,7374.0,266.0,5241.0,413,8354,3868,442,7355,5722,20.4,2.8,7.8,13.6,56.0,1.1,0.0
2018-10-21,2분위수,70.0,217.0,10994.0,457.0,6741.0,602,12772,4769,336,11350,7129,20.1,3.1,7.6,13.2,59.0,1.1,0.0
2018-10-21,3분위수,91.0,231.0,10835.0,378.0,6998.0,553,12308,5300,372,10605,7928,19.8,2.3,6.0,12.0,57.6,0.8,0.0
2018-10-21,4분위수,98.0,414.0,23987.0,780.0,13917.0,1150,27430,9552,1064,22971,16225,20.1,2.6,7.7,13.4,50.5,1.2,0.0
2018-10-22,1분위수,49.0,126.0,7536.0,288.0,3940.0,413,7414,3825,287,6698,5241,20.2,2.8,9.3,14.2,57.2,1.1,0.0
2018-10-22,2분위수,105.0,210.0,10683.0,478.0,6451.0,666,11937,4869,455,11600,6327,20.1,2.7,9.1,13.9,62.0,1.0,0.0
2018-10-22,3분위수,35.0,140.0,10042.0,323.0,5718.0,763,10875,4144,476,9779,6479,19.7,2.4,7.6,12.8,60.8,0.8,0.0
2018-10-22,4분위수,175.0,554.0,20232.0,744.0,12312.0,861,22678,9631,854,19611,14413,20.5,2.4,9.2,14.1,52.5,1.1,0.0
2018-10-23,1분위수,63.0,154.0,7805.0,315.0,3893.0,490,8173,4025,238,7775,5151,16.6,4.6,10.2,12.7,79.2,1.3,4.4
2018-10-23,2분위수,210.0,245.0,10651.0,555.0,5614.0,679,11686,5503,539,11984,6423,16.6,5.2,9.5,12.5,80.0,1.2,5.1
2018-10-23,3분위수,154.0,119.0,10203.0,224.0,5196.0,714,11156,4611,427,10304,6604,16.4,4.1,8.4,11.6,81.4,0.9,4.7
2018-10-23,4분위수,238.0,393.0,22731.0,773.0,11960.0,728,25429,10552,1205,21564,16350,16.8,5.0,9.9,12.9,74.0,1.4,4.8
2018-10-24,1분위수,98.0,203.0,7370.0,245.0,4614.0,462,7911,3723,434,6787,5743,18.6,3.2,8.2,12.9,71.5,1.1,0.0
2018-10-24,2분위수,63.0,302.0,10210.0,415.0,5707.0,651,11010,4615,421,10787,5910,18.8,2.8,8.1,12.7,73.0,1.1,0.0
2018-10-24,3분위수,84.0,154.0,9505.0,301.0,5427.0,532,10249,4206,484,9190,6281,18.3,2.8,6.6,11.7,72.8,0.9,0.0
2018-10-24,4분위수,126.0,561.0,22326.0,696.0,12629.0,644,23950,10384,1367,20738,15607,18.7,2.9,8.5,13.0,67.5,1.2,0.0
2018-10-25,1분위수,56.0,182.0,7590.0,231.0,4025.0,413,7593,3749,336,6907,5184,20.8,2.2,8.0,14.1,63.5,0.9,0.0
2018-10-25,2분위수,35.0,308.0,10346.0,540.0,6502.0,532,11629,5206,371,10566,7172,20.0,2.7,7.9,13.8,66.0,1.0,0.0
2018-10-25,3분위수,56.0,245.0,9505.0,329.0,5741.0,448,10623,4370,442,9499,6384,20.1,2.1,6.3,12.7,65.8,0.7,0.0
2018-10-25,4분위수,147.0,513.0,22272.0,743.0,13354.0,945,24530,10566,1009,20896,16154,21.0,2.3,8.2,14.3,56.5,1.0,0.0
2018-10-26,1분위수,28.0,252.0,9233.0,281.0,4027.0,455,9570,4339,301,8253,6412,15.3,5.4,10.3,12.8,78.0,1.6,13.0
2018-10-26,2분위수,70.0,309.0,12864.0,422.0,6527.0,721,14492,5612,638,13091,8372,14.8,4.5,9.7,12.5,75.3,1.6,12.6
2018-10-26,3분위수,49.0,287.0,10791.0,357.0,6451.0,574,12219,5514,688,11971,7024,15.0,4.4,8.9,12.3,78.4,1.3,13.4
2018-10-26,4분위수,161.0,718.0,25501.0,737.0,12790.0,1058,28626,11565,1518,25103,17664,15.6,4.8,10.0,13.0,72.5,1.6,10.6
2018-10-27,1분위수,63.0,253.0,8653.0,324.0,4623.0,294,9040,4141,441,8100,5816,12.2,5.5,7.2,9.6,52.2,2.6,0.0
2018-10-27,2분위수,91.0,400.0,12809.0,603.0,6895.0,574,13579,6428,231,12646,8166,12.4,5.5,6.5,9.1,51.7,2.6,0.0
2018-10-27,3분위수,105.0,421.0,12244.0,315.0,6585.0,714,13071,5549,343,11520,8157,12.0,5.0,5.0,8.6,53.2,2.1,0.0
2018-10-27,4분위수,154.0,871.0,26666.0,984.0,15574.0,812,31138,11367,974,25479,18812,12.6,5.6,7.0,9.4,49.5,2.7,0.0
2018-10-28,1분위수,77.0,140.0,8998.0,280.0,4342.0,483,9301,4686,196,7931,6735,13.6,5.5,5.6,8.8,80.5,1.6,6.6
2018-10-28,2분위수,70.0,196.0,12084.0,477.0,6167.0,574,13932,5263,224,12069,7924,14.1,5.1,5.6,8.6,79.3,1.4,5.5
2018-10-28,3분위수,91.0,182.0,12640.0,344.0,6456.0,553,12686,6277,722,12308,7930,12.9,5.0,5.0,8.2,80.8,1.3,6.2
2018-10-28,4분위수,168.0,527.0,25705.0,772.0,13382.0,1099,29882,9765,1284,24423,17607,14.7,6.2,5.7,8.9,77.5,1.7,4.9
2018-10-29,1분위수,35.0,203.0,7460.0,239.0,3700.0,413,7222,3764,336,6148,5587,12.6,4.7,4.4,8.1,61.0,1.8,0.0
2018-10-29,2분위수,49.0,301.0,11104.0,386.0,4344.0,518,10951,4344,455,9970,6298,12.8,4.5,3.9,7.7,63.3,1.8,0.0
2018-10-29,3분위수,98.0,126.0,10333.0,350.0,4804.0,532,10296,4357,624,9399,6410,12.3,4.3,3.9,7.6,62.4,1.7,0.0
2018-10-29,4분위수,133.0,399.0,21671.0,899.0,9581.0,833,22470,8602,1044,19436,13513,12.6,4.7,4.5,8.3,57.5,2.0,0.0
2018-10-30,1분위수,70.0,175.0,8216.0,210.0,3965.0,392,8158,3876,273,7266,5433,11.5,3.6,2.3,7.2,53.0,1.6,0.0
2018-10-30,2분위수,91.0,203.0,10359.0,366.0,4863.0,701,10872,4036,294,9474,6429,11.5,3.3,1.6,6.8,53.7,1.5,0.0
2018-10-30,3분위수,63.0,224.0,10149.0,238.0,4796.0,595,10231,4074,612,9461,6051,11.1,3.1,0.6,6.3,53.4,1.3,0.0
2018-10-30,4분위수,231.0,596.0,23115.0,765.0,9831.0,805,23624,9288,982,19939,14760,11.4,3.3,2.2,7.1,50.0,1.8,0.0
2018-10-31,1분위수,42.0,182.0,8691.0,252.0,4157.0,385,7897,4614,428,7169,6155,12.4,3.6,4.3,8.2,57.0,1.5,0.0
2018-10-31,2분위수,98.0,315.0,12383.0,486.0,5642.0,581,12384,5524,456,12508,6437,12.3,3.6,3.7,7.7,58.3,1.4,0.0
2018-10-31,3분위수,91.0,266.0,11362.0,280.0,5152.0,658,11246,4904,357,10261,6904,11.9,3.0,2.4,7.0,58.2,1.2,0.0
2018-10-31,4분위수,196.0,633.0,22711.0,786.0,11441.0,883,24702,9353,892,21199,14631,12.1,3.2,4.4,7.9,53.0,1.5,0.1
2018-11-01,1분위수,91.0,189.0,7649.0,273.0,4969.0,343,8643,3898,287,6961,6210,15.3,3.1,3.2,9.1,60.5,1.0,0.0
2018-11-01,2분위수,77.0,358.0,10516.0,597.0,5833.0,547,11582,4993,273,10886,6509,15.1,2.8,2.8,8.7,63.3,1.0,0.0
2018-11-01,3분위수,133.0,273.0,10278.0,308.0,5711.0,567,10804,4989,343,9911,6792,14.9,2.6,1.4,7.5,63.6,0.8,0.0
2018-11-01,4분위수,245.0,661.0,23054.0,912.0,12773.0,896,26089,9657,1010,21098,16554,15.2,3.0,3.3,9.0,55.5,1.2,0.0
2018-11-02,1분위수,63.0,203.0,8023.0,238.0,4756.0,441,8395,4075,379,7355,5935,18.3,2.3,5.0,11.1,61.5,1.0,0.0
2018-11-02,2분위수,91.0,294.0,10944.0,449.0,7361.0,490,12277,6022,350,11834,7305,18.0,2.6,5.1,10.8,63.7,1.0,0.0
2018-11-02,3분위수,91.0,232.0,10582.0,281.0,5862.0,645,11130,4549,724,9884,7164,17.7,2.0,3.3,9.5,64.0,0.7,0.0
2018-11-02,4분위수,217.0,605.0,23433.0,962.0,13333.0,833,25522,10910,1292,22043,16514,18.4,2.2,5.4,11.0,56.5,1.1,0.0
2018-11-03,1분위수,56.0,231.0,8297.0,238.0,5501.0,427,8936,4694,266,8221,6102,19.0,3.2,5.9,11.8,60.5,1.0,0.0
2018-11-03,2분위수,133.0,295.0,11588.0,533.0,8077.0,595,13696,5936,399,12154,8472,18.7,2.8,5.8,11.6,64.3,1.1,0.0
2018-11-03,3분위수,77.0,203.0,12180.0,371.0,7329.0,652,13246,5849,413,12020,8140,18.4,2.6,4.2,10.2,62.6,0.8,0.0
2018-11-03,4분위수,231.0,597.0,24343.0,912.0,17352.0,1044,29231,12201,973,25541,17908,18.7,2.8,6.2,11.6,58.5,1.2,0.0
2018-11-04,1분위수,70.0,63.0,7507.0,274.0,4986.0,428,8155,3882,435,7319,5581,19.1,3.1,6.0,12.2,61.8,1.0,0.0
2018-11-04,2분위수,98.0,210.0,11157.0,358.0,6079.0,637,12077,4978,210,10752,7150,18.7,2.9,5.9,11.8,63.0,1.0,0.0
2018-11-04,3분위수,98.0,224.0,12258.0,301.0,6854.0,672,13004,5645,414,11913,7822,18.5,2.6,4.2,10.7,63.2,0.8,0.0
2018-11-04,4분위수,315.0,491.0,24442.0,836.0,14369.0,980,28033,10396,1051,22983,17477,18.6,2.7,6.3,11.9,57.5,1.2,0.0
2018-11-05,1분위수,105.0,105.0,6691.0,210.0,4826.0,371,7626,3646,294,7103,4834,17.9,2.3,7.5,12.4,69.8,0.9,0.0
2018-11-05,2분위수,168.0,210.0,10010.0,527.0,5796.0,476,11381,4567,294,10861,5857,17.7,2.6,7.0,11.9,72.0,0.9,0.0
2018-11-05,3분위수,147.0,154.0,9296.0,323.0,6042.0,532,10569,4342,526,9680,6289,17.2,2.1,5.7,10.9,71.8,0.7,0.0
2018-11-05,4분위수,371.0,477.0,19740.0,900.0,12336.0,861,23901,8214,869,18979,14866,17.5,2.3,7.4,12.1,68.5,1.0,0.0
2018-11-06,1분위수,1047.0,119.0,6956.0,294.0,3905.0,518,7607,3761,449,7012,5323,17.1,2.2,8.7,12.7,75.5,0.8,0.0
2018-11-06,2분위수,1512.0,224.0,9989.0,435.0,5892.0,644,12556,4481,378,11169,6890,16.9,2.2,8.4,12.2,77.3,0.7,0.0
2018-11-06,3분위수,1090.0,196.0,8908.0,351.0,5104.0,637,10426,4039,547,9675,5974,16.6,2.1,7.0,11.5,76.8,0.6,0.0
2018-11-06,4분위수,2782.0,513.0,20640.0,751.0,11954.0,602,25771,9167,1135,21831,14844,16.9,2.0,8.9,12.7,72.5,0.9,0.0
2018-11-07,1분위수,407.0,84.0,8256.0,372.0,4207.0,455,8125,4676,421,7478,6199,15.9,2.5,11.1,13.3,84.8,1.1,1.8
2018-11-07,2분위수,800.0,147.0,10640.0,505.0,5895.0,602,12553,4916,603,11505,7169,15.8,3.2,10.5,12.9,84.0,1.5,1.8
2018-11-07,3분위수,1047.0,147.0,9825.0,329.0,5638.0,722,11750,4084,808,9948,7416,15.7,2.7,10.0,12.8,85.2,1.0,1.8
2018-11-07,4분위수,1857.0,645.0,23408.0,750.0,11738.0,798,26042,11533,1058,21814,17617,16.2,2.6,10.9,13.2,83.5,1.0,1.8
2018-11-08,1분위수,49.0,91.0,8039.0,308.0,3401.0,413,7898,3878,217,7248,5158,15.3,5.4,11.4,12.7,95.2,1.8,66.7
2018-11-08,2분위수,98.0,224.0,10119.0,512.0,4917.0,624,11575,4128,498,10190,6635,15.2,4.8,11.1,12.4,92.7,2.7,59.3
2018-11-08,3분위수,98.0,147.0,9707.0,322.0,4372.0,588,10508,3782,413,8729,6562,15.2,4.4,11.0,12.6,94.8,1.8,65.4
2018-11-08,4분위수,175.0,406.0,23656.0,898.0,10963.0,882,25968,10985,939,22084,16690,15.5,4.1,11.5,12.8,96.0,2.0,62.8
2018-11-09,1분위수,294.0,280.0,8493.0,302.0,4904.0,491,8479,5058,294,7773,6549,15.7,6.1,10.7,12.7,72.0,3.1,0.6
2018-11-09,2분위수,252.0,329.0,10979.0,413.0,6301.0,539,12087,5361,364,11430,6921,15.6,5.0,10.2,12.4,71.0,2.8,0.5
2018-11-09,3분위수,175.0,351.0,10389.0,280.0,5831.0,721,11347,4649,456,10664,6509,15.3,4.6,10.4,12.5,72.0,2.4,0.6
2018-11-09,4분위수,646.0,718.0,22345.0,1173.0,12968.0,687,26486,9984,959,22220,15896,15.8,4.7,10.8,12.7,69.0,2.5,0.3
2018-11-10,1분위수,421.0,210.0,7452.0,336.0,5310.0,434,8935,4031,336,7669,6067,17.1,3.8,9.4,12.5,73.0,1.4,0.1
2018-11-10,2분위수,703.0,266.0,11338.0,505.0,7957.0,497,13990,5946,364,12424,8373,17.2,3.3,9.0,12.2,71.7,1.2,0.0
2018-11-10,3분위수,518.0,330.0,11546.0,386.0,7731.0,714,13399,5823,575,12529,7982,16.7,3.1,7.9,11.7,73.2,1.0,0.0
2018-11-10,4분위수,870.0,752.0,23860.0,1004.0,14804.0,791,28290,11045,1199,23740,17585,17.4,3.5,9.3,12.4,69.0,1.4,0.1
2018-11-11,1분위수,406.0,105.0,7433.0,316.0,4947.0,560,8695,3827,448,7740,5790,11.4,3.4,6.6,9.0,71.8,1.2,0.0
2018-11-11,2분위수,617.0,231.0,11096.0,322.0,5625.0,792,11987,5169,428,10563,7813,11.4,3.3,6.1,8.5,73.7,1.3,0.0
2018-11-11,3분위수,449.0,294.0,11492.0,301.0,6753.0,539,13194,5220,434,11993,7394,11.3,2.8,5.0,8.0,73.8,0.9,0.0
2018-11-11,4분위수,1434.0,490.0,23737.0,927.0,13448.0,1072,28551,10276,1269,23910,17258,11.7,3.2,6.2,8.9,70.0,1.2,0.0
